Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Mitochondrial protein import ,-0.5410083206463397,-2.7826247350584215,0.007067137809187279,0.09500485514400878,68,63,ILMN_1797530;ILMN_2407346;ILMN_1742109;ILMN_2184789;ILMN_1788053;ILMN_2187718;ILMN_1656656;ILMN_1681670;ILMN_1706959;ILMN_1679209;ILMN_1661170;ILMN_1653709;ILMN_1674069;ILMN_1709775;ILMN_1768055;ILMN_1752229;ILMN_1799466;ILMN_1686557;ILMN_1773850;ILMN_1749114;ILMN_1774826;ILMN_1763884;ILMN_1764239;ILMN_1719403;ILMN_1654861;ILMN_2175601;ILMN_1670817;ILMN_1746426;ILMN_1802706;ILMN_1813260;ILMN_2324375;ILMN_1679796;ILMN_1656798;ILMN_1671932;ILMN_1732750;ILMN_2191681;ILMN_1776679;ILMN_1814230;ILMN_1813938;ILMN_1721138;ILMN_1728660;ILMN_1772132;ILMN_1740170;ILMN_1738938;ILMN_2182531;ILMN_1738529;ILMN_1765332;ILMN_1874613;ILMN_1815115;ILMN_1784367;ILMN_1695868;ILMN_1712430;ILMN_1756572;ILMN_1679555;ILMN_1681741;ILMN_1784031;ILMN_1714623;ILMN_1808661;ILMN_1698072;ILMN_1722239;ILMN_1673026;ILMN_1683475;ILMN_1783333,ILMN_2324375;ILMN_1679796;ILMN_1656798;ILMN_1671932;ILMN_1732750;ILMN_2191681;ILMN_1776679;ILMN_1814230;ILMN_1813938;ILMN_1721138;ILMN_1728660;ILMN_1772132;ILMN_1740170;ILMN_1738938;ILMN_2182531;ILMN_1738529;ILMN_1765332;ILMN_1874613;ILMN_1815115;ILMN_1784367;ILMN_1695868;ILMN_1712430;ILMN_1756572;ILMN_1679555;ILMN_1681741;ILMN_1784031;ILMN_1714623;ILMN_1808661;ILMN_1698072;ILMN_1722239;ILMN_1673026;ILMN_1683475;ILMN_1783333
Regulation of TP53 Activity ,-0.530564086019118,-2.781226835078879,0.0,0.09554650461116738,181,157,ILMN_1786722;ILMN_1714108;ILMN_1793522;ILMN_1764851;ILMN_1722858;ILMN_1653896;ILMN_1748831;ILMN_1689318;ILMN_1813657;ILMN_1668351;ILMN_1759870;ILMN_1751984;ILMN_1810554;ILMN_2085722;ILMN_2076940;ILMN_1757636;ILMN_1721093;ILMN_2400940;ILMN_1812273;ILMN_1787308;ILMN_1668778;ILMN_1746020;ILMN_1678707;ILMN_1664439;ILMN_1810467;ILMN_1706455;ILMN_1759789;ILMN_1789240;ILMN_1701213;ILMN_1658800;ILMN_1776375;ILMN_1759460;ILMN_1770742;ILMN_1779841;ILMN_1729319;ILMN_2095840;ILMN_2358041;ILMN_2136615;ILMN_1911042;ILMN_1679979;ILMN_2343332;ILMN_1751871;ILMN_2138801;ILMN_1799939;ILMN_1654677;ILMN_1753819;ILMN_2398664;ILMN_1744665;ILMN_1778188;ILMN_1653367;ILMN_1698491;ILMN_1712659;ILMN_1740035;ILMN_2191428;ILMN_1708789;ILMN_1783889;ILMN_1737635;ILMN_1735361;ILMN_1814208;ILMN_1748661;ILMN_1689241;ILMN_1739101;ILMN_2277201;ILMN_1716895;ILMN_1658636;ILMN_1699709;ILMN_1719828;ILMN_2331501;ILMN_2380754;ILMN_1685551;ILMN_1781987;ILMN_1705828;ILMN_1740764;ILMN_1853711;ILMN_1653514;ILMN_1684183;ILMN_1770053;ILMN_1743347;ILMN_2062271;ILMN_1690545;ILMN_1762080;ILMN_1669390;ILMN_2412768;ILMN_2409754;ILMN_1760757;ILMN_1713630;ILMN_1811955;ILMN_1716754;ILMN_1769031;ILMN_1779356;ILMN_1691526;ILMN_2298159;ILMN_1708077;ILMN_1700487;ILMN_1782977;ILMN_1753582;ILMN_1737535;ILMN_1786021;ILMN_1697729;ILMN_1727458;ILMN_1781516;ILMN_2386354;ILMN_2048326;ILMN_1730019;ILMN_1653940;ILMN_2061318;ILMN_2151488;ILMN_1788002;ILMN_2396338;ILMN_1766359;ILMN_1755638;ILMN_1651936;ILMN_2374249;ILMN_1751081;ILMN_1789283;ILMN_1697117;ILMN_2074258;ILMN_1773763;ILMN_1792820;ILMN_1669308;ILMN_1811588;ILMN_1699082;ILMN_1696420;ILMN_2325610;ILMN_1800461;ILMN_1795719;ILMN_1679881;ILMN_1771949;ILMN_1664682;ILMN_1694888;ILMN_1665559;ILMN_1797531;ILMN_1790537;ILMN_2157099;ILMN_2105923;ILMN_1684929;ILMN_1723843;ILMN_1732336;ILMN_2233099;ILMN_1738691;ILMN_1673682;ILMN_1767747;ILMN_1721605;ILMN_1684802;ILMN_2395236;ILMN_1784860;ILMN_1779706;ILMN_2351916;ILMN_1747911;ILMN_1709484;ILMN_1680955;ILMN_1717714;ILMN_1724489;ILMN_1796949;ILMN_1684217;ILMN_1786125;ILMN_1664630,ILMN_1730019;ILMN_1653940;ILMN_2061318;ILMN_2151488;ILMN_1788002;ILMN_2396338;ILMN_1766359;ILMN_1755638;ILMN_1651936;ILMN_2374249;ILMN_1751081;ILMN_1789283;ILMN_1697117;ILMN_2074258;ILMN_1773763;ILMN_1792820;ILMN_1669308;ILMN_1811588;ILMN_1699082;ILMN_1696420;ILMN_2325610;ILMN_1800461;ILMN_1795719;ILMN_1679881;ILMN_1771949;ILMN_1664682;ILMN_1694888;ILMN_1665559;ILMN_1797531;ILMN_1790537;ILMN_2157099;ILMN_2105923;ILMN_1684929;ILMN_1723843;ILMN_1732336;ILMN_2233099;ILMN_1738691;ILMN_1673682;ILMN_1767747;ILMN_1721605;ILMN_1684802;ILMN_2395236;ILMN_1784860;ILMN_1779706;ILMN_2351916;ILMN_1747911;ILMN_1709484;ILMN_1680955;ILMN_1717714;ILMN_1724489;ILMN_1796949;ILMN_1684217;ILMN_1786125;ILMN_1664630
Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6 ,-0.9668449417031613,-2.779124565835637,0.015748031496062992,0.09641705234634053,2,2,ILMN_1689001;ILMN_1717714,ILMN_1689001;ILMN_1717714
Mitotic Metaphase/Anaphase Transition ,-0.9980533584691904,-2.77728882851579,0.002105263157894737,0.09716709246533946,1,1,ILMN_1736176,ILMN_1736176
Interleukin-18 signaling ,-0.8019067111412277,-2.7762809638108332,0.025878003696857672,0.09746394319442882,8,8,ILMN_1669174;ILMN_2052511;ILMN_1778457;ILMN_1680996;ILMN_1781700;ILMN_1721762;ILMN_2334296;ILMN_1697710,ILMN_1781700;ILMN_1721762;ILMN_2334296;ILMN_1697710
Beta-catenin independent WNT signaling ,-0.4939220669308677,-2.7722942214587087,0.0,0.09947293496664446,165,146,ILMN_1789505;ILMN_1743367;ILMN_1724480;ILMN_1778242;ILMN_1681998;ILMN_1679185;ILMN_1655974;ILMN_1746871;ILMN_1802669;ILMN_1782419;ILMN_1787251;ILMN_1666392;ILMN_1803779;ILMN_1694426;ILMN_1720926;ILMN_1806017;ILMN_1800317;ILMN_1772814;ILMN_1732767;ILMN_1780189;ILMN_1781290;ILMN_2058512;ILMN_1673380;ILMN_2323848;ILMN_1653711;ILMN_1730256;ILMN_1806147;ILMN_1796430;ILMN_1800381;ILMN_1736103;ILMN_1756779;ILMN_1760320;ILMN_1814443;ILMN_1815306;ILMN_2359789;ILMN_1728107;ILMN_1804870;ILMN_1779633;ILMN_1661788;ILMN_2191428;ILMN_1652003;ILMN_1691428;ILMN_1670970;ILMN_1807925;ILMN_1697691;ILMN_1693269;ILMN_1666445;ILMN_2096759;ILMN_2291010;ILMN_1708432;ILMN_1733256;ILMN_2331501;ILMN_1658928;ILMN_1659103;ILMN_2346573;ILMN_1771201;ILMN_1797406;ILMN_1712348;ILMN_1693519;ILMN_1739812;ILMN_1703408;ILMN_1675866;ILMN_2222065;ILMN_1748651;ILMN_1729368;ILMN_1706304;ILMN_1725700;ILMN_2115336;ILMN_1675429;ILMN_1739573;ILMN_2195319;ILMN_1718299;ILMN_1714041;ILMN_1662188;ILMN_2091100;ILMN_2367141;ILMN_1674609;ILMN_1757350;ILMN_2383435;ILMN_1704094;ILMN_1721659;ILMN_1809957;ILMN_1782977;ILMN_1716563;ILMN_1693340;ILMN_1678564;ILMN_1724066;ILMN_2395389;ILMN_1709795;ILMN_2108823;ILMN_1704404;ILMN_1729663;ILMN_2048326;ILMN_2129545;ILMN_1786612;ILMN_1701962;ILMN_1745537;ILMN_1767006;ILMN_2387553;ILMN_1741356;ILMN_1728071;ILMN_1672486;ILMN_1671237;ILMN_1779492;ILMN_1800952;ILMN_1701854;ILMN_1809751;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1804357;ILMN_1659297;ILMN_1702837;ILMN_1666409;ILMN_1815500;ILMN_1695181;ILMN_2344130;ILMN_1747195;ILMN_1769671;ILMN_2137464;ILMN_1682098;ILMN_1789176;ILMN_1699598;ILMN_1798971;ILMN_1744649;ILMN_1810176;ILMN_1814156;ILMN_1776173;ILMN_1759952;ILMN_1695420;ILMN_1655904;ILMN_2376108;ILMN_1695719;ILMN_1771800;ILMN_1715647;ILMN_1737396;ILMN_1671326;ILMN_2151817;ILMN_1796962;ILMN_1680618;ILMN_1712432;ILMN_1768784;ILMN_1737862;ILMN_1763540;ILMN_1733841;ILMN_1764794,ILMN_1809957;ILMN_1782977;ILMN_1716563;ILMN_1693340;ILMN_1678564;ILMN_1724066;ILMN_2395389;ILMN_1709795;ILMN_2108823;ILMN_1704404;ILMN_1729663;ILMN_2048326;ILMN_2129545;ILMN_1786612;ILMN_1701962;ILMN_1745537;ILMN_1767006;ILMN_2387553;ILMN_1741356;ILMN_1728071;ILMN_1672486;ILMN_1671237;ILMN_1779492;ILMN_1800952;ILMN_1701854;ILMN_1809751;ILMN_1683026;ILMN_1709611;ILMN_1809010;ILMN_1804357;ILMN_1659297;ILMN_1702837;ILMN_1666409;ILMN_1815500;ILMN_1695181;ILMN_2344130;ILMN_1747195;ILMN_1769671;ILMN_2137464;ILMN_1682098;ILMN_1789176;ILMN_1699598;ILMN_1798971;ILMN_1744649;ILMN_1810176;ILMN_1814156;ILMN_1776173;ILMN_1759952;ILMN_1695420;ILMN_1655904;ILMN_2376108;ILMN_1695719;ILMN_1771800;ILMN_1715647;ILMN_1737396;ILMN_1671326;ILMN_2151817;ILMN_1796962;ILMN_1680618;ILMN_1712432;ILMN_1768784;ILMN_1737862;ILMN_1763540;ILMN_1733841;ILMN_1764794
RNA Polymerase III Transcription Initiation From Type 1 Promoter ,-0.6047100069380851,-2.7671994632383092,0.03717472118959108,0.1017652226647089,29,25,ILMN_1670037;ILMN_1687149;ILMN_1801664;ILMN_1789839;ILMN_1703686;ILMN_1760667;ILMN_2321339;ILMN_2381537;ILMN_1659026;ILMN_1673966;ILMN_2197247;ILMN_1742427;ILMN_1658464;ILMN_1885165;ILMN_1697117;ILMN_1689445;ILMN_1723895;ILMN_1795678;ILMN_1691578;ILMN_1685109;ILMN_1789508;ILMN_1746457;ILMN_1767219;ILMN_2070349;ILMN_1745885,ILMN_1659026;ILMN_1673966;ILMN_2197247;ILMN_1742427;ILMN_1658464;ILMN_1885165;ILMN_1697117;ILMN_1689445;ILMN_1723895;ILMN_1795678;ILMN_1691578;ILMN_1685109;ILMN_1789508;ILMN_1746457;ILMN_1767219;ILMN_2070349;ILMN_1745885
Signaling by Overexpressed Wild-Type EGFR in Cancer ,-0.7901474658985805,-2.765749795371487,0.05182341650671785,0.10191240660120855,7,7,ILMN_1690733;ILMN_1657248;ILMN_2081070;ILMN_2121408;ILMN_1696521;ILMN_1815313;ILMN_1805175,ILMN_2081070;ILMN_2121408;ILMN_1696521;ILMN_1815313;ILMN_1805175
Diseases of Programmed Cell Death ,-0.9979304126882798,-2.766303502590919,0.002066115702479339,0.10193477567032021,1,1,ILMN_1717714,ILMN_1717714
Transcriptional Regulation by TP53 ,-0.503750611315612,-2.7673362512164124,0.0,0.10200132340796557,421,356,ILMN_1786722;ILMN_1714108;ILMN_1770085;ILMN_1793522;ILMN_1663407;ILMN_1670037;ILMN_1654151;ILMN_1764851;ILMN_1737644;ILMN_1722858;ILMN_1653896;ILMN_2246510;ILMN_1677439;ILMN_1742250;ILMN_1717706;ILMN_1748831;ILMN_1766245;ILMN_1689318;ILMN_1813657;ILMN_1668351;ILMN_1759870;ILMN_1746871;ILMN_1798189;ILMN_1808584;ILMN_1788363;ILMN_1733927;ILMN_1751984;ILMN_1718961;ILMN_1748616;ILMN_1779735;ILMN_1782385;ILMN_1810554;ILMN_1778917;ILMN_1690282;ILMN_2085722;ILMN_1747556;ILMN_1669523;ILMN_1772651;ILMN_1741219;ILMN_2076940;ILMN_1784602;ILMN_1659415;ILMN_2174612;ILMN_1809583;ILMN_1757636;ILMN_1721093;ILMN_2400940;ILMN_1706305;ILMN_1812273;ILMN_1787308;ILMN_1694385;ILMN_2406552;ILMN_1668778;ILMN_1746020;ILMN_1767766;ILMN_1678707;ILMN_1815878;ILMN_1698231;ILMN_1664439;ILMN_1810467;ILMN_1804656;ILMN_1706455;ILMN_1817255;ILMN_1759789;ILMN_1789240;ILMN_1666280;ILMN_2083243;ILMN_2133205;ILMN_1701213;ILMN_1658800;ILMN_1670130;ILMN_1709112;ILMN_1773643;ILMN_1660817;ILMN_1776375;ILMN_1759460;ILMN_1783636;ILMN_1770742;ILMN_1779841;ILMN_1756352;ILMN_1739497;ILMN_1701134;ILMN_1778557;ILMN_1690826;ILMN_1756999;ILMN_1691485;ILMN_1729319;ILMN_1806023;ILMN_1737314;ILMN_1775182;ILMN_1751598;ILMN_2095840;ILMN_2196347;ILMN_2358041;ILMN_2136615;ILMN_1911042;ILMN_1694877;ILMN_1679979;ILMN_2343332;ILMN_1751871;ILMN_2138801;ILMN_1815083;ILMN_1799939;ILMN_1720431;ILMN_1654677;ILMN_1662772;ILMN_1753819;ILMN_2398664;ILMN_1752006;ILMN_1744665;ILMN_1778188;ILMN_1810590;ILMN_1762631;ILMN_2071898;ILMN_1812915;ILMN_1653367;ILMN_2083833;ILMN_1698491;ILMN_1809495;ILMN_1712659;ILMN_1740035;ILMN_2191428;ILMN_1659463;ILMN_2098446;ILMN_1708789;ILMN_1694075;ILMN_2299221;ILMN_1783889;ILMN_1737635;ILMN_1735361;ILMN_1685069;ILMN_2273921;ILMN_2136177;ILMN_1783709;ILMN_1668466;ILMN_1814208;ILMN_1815859;ILMN_1748661;ILMN_1689241;ILMN_1739101;ILMN_2277201;ILMN_1672114;ILMN_1716895;ILMN_1658636;ILMN_1699709;ILMN_1719828;ILMN_1697559;ILMN_2331501;ILMN_2380754;ILMN_1774705;ILMN_1685551;ILMN_1781987;ILMN_1771201;ILMN_1742432;ILMN_1705828;ILMN_1740764;ILMN_1853711;ILMN_1653514;ILMN_1684183;ILMN_2357682;ILMN_1770053;ILMN_1743347;ILMN_2357770;ILMN_1725666;ILMN_1736048;ILMN_2062271;ILMN_1690705;ILMN_1685112;ILMN_1706304;ILMN_1725700;ILMN_1690545;ILMN_1726693;ILMN_1678775;ILMN_1762080;ILMN_1739573;ILMN_1669390;ILMN_1773925;ILMN_1771065;ILMN_1689123;ILMN_2329744;ILMN_1793514;ILMN_2412768;ILMN_2409754;ILMN_2051469;ILMN_2259495;ILMN_1760757;ILMN_1735959;ILMN_1708906;ILMN_2383975;ILMN_1712639;ILMN_1713630;ILMN_1811955;ILMN_1666022;ILMN_1716754;ILMN_1769031;ILMN_1748438;ILMN_1779356;ILMN_1790354;ILMN_1691526;ILMN_2298159;ILMN_1708077;ILMN_2207393;ILMN_1700487;ILMN_1782977;ILMN_1720542;ILMN_1659026;ILMN_1658494;ILMN_1753582;ILMN_1737535;ILMN_2203453;ILMN_1786021;ILMN_1697729;ILMN_1728975;ILMN_1727458;ILMN_1781516;ILMN_2179652;ILMN_1858783;ILMN_2386354;ILMN_2220518;ILMN_1657634;ILMN_2048326;ILMN_2188722;ILMN_1656134;ILMN_1663954;ILMN_1796976;ILMN_1774083;ILMN_1751258;ILMN_2358919;ILMN_1730019;ILMN_1653940;ILMN_2061318;ILMN_2151488;ILMN_1788002;ILMN_1740216;ILMN_2396338;ILMN_1750145;ILMN_1769306;ILMN_1766359;ILMN_1755638;ILMN_2184049;ILMN_1761577;ILMN_1732300;ILMN_2154671;ILMN_2356955;ILMN_1707448;ILMN_1721316;ILMN_1683112;ILMN_2078334;ILMN_2321064;ILMN_1807535;ILMN_1651936;ILMN_2374249;ILMN_1746085;ILMN_1680134;ILMN_1809751;ILMN_1748271;ILMN_1751081;ILMN_1690939;ILMN_2358842;ILMN_1789283;ILMN_2324421;ILMN_2088172;ILMN_1663512;ILMN_1697117;ILMN_1701621;ILMN_1808132;ILMN_2074258;ILMN_1773763;ILMN_1689445;ILMN_1792820;ILMN_1669308;ILMN_1793671;ILMN_1811588;ILMN_2326509;ILMN_1657317;ILMN_1728512;ILMN_1806607;ILMN_1662417;ILMN_1694027;ILMN_2347234;ILMN_1699082;ILMN_1696420;ILMN_2325610;ILMN_1775829;ILMN_1745798;ILMN_1680314;ILMN_1800461;ILMN_2412384;ILMN_2366391;ILMN_1791792;ILMN_1765532;ILMN_1801928;ILMN_1703866;ILMN_2066020;ILMN_1795719;ILMN_1679881;ILMN_1694177;ILMN_1712803;ILMN_1771949;ILMN_1661599;ILMN_1695719;ILMN_1800308;ILMN_1664682;ILMN_1814122;ILMN_1694888;ILMN_1704477;ILMN_1760121;ILMN_1665559;ILMN_1797531;ILMN_1790537;ILMN_2407619;ILMN_1671326;ILMN_1811006;ILMN_2173451;ILMN_1798210;ILMN_1655642;ILMN_2157099;ILMN_1808110;ILMN_2105923;ILMN_1661776;ILMN_1684929;ILMN_1723843;ILMN_1732336;ILMN_1682501;ILMN_1809931;ILMN_2233099;ILMN_1738691;ILMN_1782745;ILMN_2044085;ILMN_1674385;ILMN_1673682;ILMN_1792672;ILMN_1736568;ILMN_1761828;ILMN_1657949;ILMN_1767747;ILMN_1721605;ILMN_1699772;ILMN_1684802;ILMN_1661717;ILMN_2395236;ILMN_1784860;ILMN_1779706;ILMN_2351916;ILMN_1747911;ILMN_1803124;ILMN_1709484;ILMN_1745885;ILMN_1680955;ILMN_1717714;ILMN_1724489;ILMN_1795852;ILMN_1796949;ILMN_1684217;ILMN_1786125;ILMN_1664630,ILMN_1720542;ILMN_1659026;ILMN_1658494;ILMN_1753582;ILMN_1737535;ILMN_2203453;ILMN_1786021;ILMN_1697729;ILMN_1728975;ILMN_1727458;ILMN_1781516;ILMN_2179652;ILMN_1858783;ILMN_2386354;ILMN_2220518;ILMN_1657634;ILMN_2048326;ILMN_2188722;ILMN_1656134;ILMN_1663954;ILMN_1796976;ILMN_1774083;ILMN_1751258;ILMN_2358919;ILMN_1730019;ILMN_1653940;ILMN_2061318;ILMN_2151488;ILMN_1788002;ILMN_1740216;ILMN_2396338;ILMN_1750145;ILMN_1769306;ILMN_1766359;ILMN_1755638;ILMN_2184049;ILMN_1761577;ILMN_1732300;ILMN_2154671;ILMN_2356955;ILMN_1707448;ILMN_1721316;ILMN_1683112;ILMN_2078334;ILMN_2321064;ILMN_1807535;ILMN_1651936;ILMN_2374249;ILMN_1746085;ILMN_1680134;ILMN_1809751;ILMN_1748271;ILMN_1751081;ILMN_1690939;ILMN_2358842;ILMN_1789283;ILMN_2324421;ILMN_2088172;ILMN_1663512;ILMN_1697117;ILMN_1701621;ILMN_1808132;ILMN_2074258;ILMN_1773763;ILMN_1689445;ILMN_1792820;ILMN_1669308;ILMN_1793671;ILMN_1811588;ILMN_2326509;ILMN_1657317;ILMN_1728512;ILMN_1806607;ILMN_1662417;ILMN_1694027;ILMN_2347234;ILMN_1699082;ILMN_1696420;ILMN_2325610;ILMN_1775829;ILMN_1745798;ILMN_1680314;ILMN_1800461;ILMN_2412384;ILMN_2366391;ILMN_1791792;ILMN_1765532;ILMN_1801928;ILMN_1703866;ILMN_2066020;ILMN_1795719;ILMN_1679881;ILMN_1694177;ILMN_1712803;ILMN_1771949;ILMN_1661599;ILMN_1695719;ILMN_1800308;ILMN_1664682;ILMN_1814122;ILMN_1694888;ILMN_1704477;ILMN_1760121;ILMN_1665559;ILMN_1797531;ILMN_1790537;ILMN_2407619;ILMN_1671326;ILMN_1811006;ILMN_2173451;ILMN_1798210;ILMN_1655642;ILMN_2157099;ILMN_1808110;ILMN_2105923;ILMN_1661776;ILMN_1684929;ILMN_1723843;ILMN_1732336;ILMN_1682501;ILMN_1809931;ILMN_2233099;ILMN_1738691;ILMN_1782745;ILMN_2044085;ILMN_1674385;ILMN_1673682;ILMN_1792672;ILMN_1736568;ILMN_1761828;ILMN_1657949;ILMN_1767747;ILMN_1721605;ILMN_1699772;ILMN_1684802;ILMN_1661717;ILMN_2395236;ILMN_1784860;ILMN_1779706;ILMN_2351916;ILMN_1747911;ILMN_1803124;ILMN_1709484;ILMN_1745885;ILMN_1680955;ILMN_1717714;ILMN_1724489;ILMN_1795852;ILMN_1796949;ILMN_1684217;ILMN_1786125;ILMN_1664630
Regulation of KIT signaling ,-0.70553777286556,-2.761618275368726,0.03052064631956912,0.10420593689324377,15,14,ILMN_2341595;ILMN_1742521;ILMN_1664122;ILMN_1657077;ILMN_2279844;ILMN_1778253;ILMN_2181968;ILMN_1790160;ILMN_1669833;ILMN_1774733;ILMN_1771800;ILMN_1767135;ILMN_1691466;ILMN_1781155,ILMN_2181968;ILMN_1790160;ILMN_1669833;ILMN_1774733;ILMN_1771800;ILMN_1767135;ILMN_1691466;ILMN_1781155
Early Phase of HIV Life Cycle ,-0.6877739106005649,-2.7578083114265866,0.03518518518518519,0.10580543428814997,13,13,ILMN_1704529;ILMN_2379695;ILMN_1679319;ILMN_2105983;ILMN_2246410;ILMN_2145033;ILMN_1676005;ILMN_1680714;ILMN_2179837;ILMN_1706779;ILMN_1743097;ILMN_1755834;ILMN_2311537,ILMN_2179837;ILMN_1706779;ILMN_1743097;ILMN_1755834;ILMN_2311537
