,log2FoldChange,lfcSE
LINC00982,0.17579614430319102,0.46636130659151703
BSN,0.10287301092189599,0.524697918489123
HM13-AS1,0.0386229269946937,0.41735147747384005
ANKRD7,0.0535334637557233,0.46567842230251605
RP11-706P11.2,0.0406640487483076,0.42650306058846993
FOXD4L6,0.0127632320504778,0.26239808656228897
SPEM1,0.0131604760765332,0.26688318084560303
RP11-98G7.1,0.166173144831754,0.477963270878478
RP11-15K19.2,0.0552289510588973,0.471768910630932
ANGPTL8,0.0386113021440829,0.41665344201595395
PAX5,0.0133424219641485,0.266886328956168
RP4-777O23.1,0.0134284748177527,0.26820490667085
PGK2,0.0127632320504778,0.26239808656228897
LINC00551,0.0229757482043315,0.33913183744308195
RP11-1260E13.2,0.0179786180274616,0.305048233818187
SPATA45,0.0128294381963399,0.26239613053155
LINC01581,0.0127632320504778,0.26239808656228897
WNT2,0.115515262082297,0.524247028262528
RP11-4K16.2,0.0156001775089632,0.28641661023576503
RP11-389G6.4,0.0721561725590163,0.502576084634592
CYP4F35P,0.0437933878054316,0.435629050448099
LINC01389,0.0279592604252822,0.368863837797461
CTD-2184D3.7,0.012796334339890001,0.262397106057395
NCBP2-AS1,0.0457437478639143,0.44406087492045393
CTD-2135D7.4,0.0128294373370211,0.262396123318817
TRGV4,0.136803895983724,0.519288845480336
LOXHD1,0.0255464706698909,0.35451829155509
RP11-357H14.17,0.0357596670265882,0.406014547567177
RP11-396F22.1,0.422901180912766,0.24530306839914803
RP11-281P23.2,0.0133423244975411,0.266885427470466
RP11-264M12.2,0.0128294397221968,0.262396143347072
RP11-474I11.8,0.012796334339890001,0.262397106057395
HSD3B1,0.012829438636693998,0.262396134215641
RP11-9M16.2,0.0535341421420637,0.46568028429446706
RP1-286D6.5,0.0156000859770875,0.28641584539378
RP11-57J16.1,0.0127632320504778,0.26239808656228897
CTD-2060L22.1,0.0179786180274616,0.305048233818187
BRINP2,0.0153876860012662,0.286410701551474
SLC10A5,0.0409379999874693,0.4265076768604629
PFN3,0.0203058342637305,0.32262542674192796
LINC01264,0.0127418163947535,0.26239532895875195
RP11-710F7.3,0.0127963352024761,0.262397113267318
SELV,0.0341716220132234,0.397032900916863
RP11-474D1.3,0.0127963352024761,0.262397113267318
