Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 ,0.43183579788388565,2.069145977688869,0.3301707779886148,0.520313185240796,21,21,ILMN_1758939;ILMN_2379130;ILMN_1793651;ILMN_1762594;ILMN_1745964;ILMN_2114422;ILMN_1672331;ILMN_1810176;ILMN_1707308;ILMN_2048326;ILMN_2256907;ILMN_2400206;ILMN_1782977;ILMN_1772817;ILMN_2364574;ILMN_2331501;ILMN_2392143;ILMN_2191428;ILMN_1748272;ILMN_1781104;ILMN_2100689,ILMN_1758939;ILMN_2379130;ILMN_1793651;ILMN_1762594;ILMN_1745964
cGMP effects ,0.45947385767022747,2.06599760446317,0.36964980544747084,0.5225542543238091,15,15,ILMN_1652065;ILMN_1727466;ILMN_1805098;ILMN_1775163;ILMN_1681356;ILMN_1695288;ILMN_1693519;ILMN_1794282;ILMN_2237601;ILMN_1767176;ILMN_2121272;ILMN_1712197;ILMN_1813325;ILMN_1804870;ILMN_1789505,ILMN_1652065;ILMN_1727466;ILMN_1805098;ILMN_1775163;ILMN_1681356
Signaling by FGFR1 in disease ,0.3670183651884911,2.0632996772350443,0.38735177865612647,0.5225637380857227,38,37,ILMN_1691364;ILMN_1775759;ILMN_2382906;ILMN_1767135;ILMN_2398261;ILMN_1742521;ILMN_1657436;ILMN_2330806;ILMN_2330213;ILMN_1696488;ILMN_2405031;ILMN_1670398;ILMN_1727996;ILMN_1781390;ILMN_1677456;ILMN_2378664;ILMN_1812517;ILMN_1666910;ILMN_1740871;ILMN_1753547;ILMN_1795454;ILMN_1705396;ILMN_2105919;ILMN_1699735;ILMN_1689057;ILMN_1703222;ILMN_1764605;ILMN_1892050;ILMN_1684034;ILMN_1758778;ILMN_2153061;ILMN_1728071;ILMN_2214997;ILMN_1699798;ILMN_2403823;ILMN_2411116;ILMN_1663618,ILMN_1691364;ILMN_1775759;ILMN_2382906;ILMN_1767135;ILMN_2398261;ILMN_1742521;ILMN_1657436
Glycine degradation ,0.5978947482449485,2.0639869673490194,0.5360169491525424,0.5229384891167608,3,3,ILMN_1806754;ILMN_2090786;ILMN_1665331,ILMN_1806754
Mitotic Prophase ,0.32039513136069875,2.0633904019860543,0.23204419889502761,0.5230053439763959,146,134,ILMN_1671554;ILMN_2196569;ILMN_1716563;ILMN_1771800;ILMN_1801939;ILMN_1736176;ILMN_1805828;ILMN_1669635;ILMN_1725612;ILMN_1673962;ILMN_1652394;ILMN_1707858;ILMN_1738681;ILMN_2126706;ILMN_1747911;ILMN_2179837;ILMN_1726815;ILMN_1658702;ILMN_1785756;ILMN_1706677;ILMN_1705907;ILMN_1652989;ILMN_1651936;ILMN_1712803;ILMN_2075334;ILMN_2066756;ILMN_2165369;ILMN_1660871;ILMN_2135984;ILMN_2061405;ILMN_1695706;ILMN_1690259;ILMN_1748923;ILMN_1771903;ILMN_1768293;ILMN_1692121;ILMN_1670033;ILMN_1749930;ILMN_1727361;ILMN_1706784;ILMN_1776845;ILMN_2135991;ILMN_1688666;ILMN_1652998;ILMN_1707257;ILMN_1666179;ILMN_1742238;ILMN_1681542;ILMN_2381138;ILMN_1815924;ILMN_1723111;ILMN_2118864;ILMN_1677747;ILMN_1779373;ILMN_1788489;ILMN_1750088;ILMN_2320574;ILMN_1716195;ILMN_1666049;ILMN_2251804;ILMN_1750180;ILMN_2053992;ILMN_1753524;ILMN_1801421;ILMN_1755318;ILMN_1715416;ILMN_2224990;ILMN_1748018;ILMN_2207865;ILMN_1664030;ILMN_1751120;ILMN_1779841;ILMN_2133100;ILMN_1805652;ILMN_2230530;ILMN_1736820;ILMN_1749368;ILMN_1810467;ILMN_2378316;ILMN_1775925;ILMN_1701374;ILMN_1808907;ILMN_1687947;ILMN_1756849;ILMN_1707173;ILMN_2108779;ILMN_1721127;ILMN_2106658;ILMN_1676580;ILMN_1742123;ILMN_1847889;ILMN_2119320;ILMN_1696591;ILMN_1813314;ILMN_1782329;ILMN_2145050;ILMN_1734826;ILMN_1772834;ILMN_1732776;ILMN_1680937;ILMN_1680860;ILMN_2115154;ILMN_1708728;ILMN_1764986;ILMN_1738821;ILMN_2059505;ILMN_1683441;ILMN_1664706;ILMN_1662130;ILMN_1713436;ILMN_1742143;ILMN_1712659;ILMN_1881081;ILMN_2133638;ILMN_1762674;ILMN_1784467;ILMN_1755321;ILMN_1753122;ILMN_1758623;ILMN_1792689;ILMN_1869897;ILMN_1667260;ILMN_1716821;ILMN_1768973;ILMN_1732071;ILMN_2160005;ILMN_2144426;ILMN_1696749;ILMN_2115340;ILMN_1722858;ILMN_2364700;ILMN_1730999;ILMN_2402930;ILMN_1751338,ILMN_1671554;ILMN_2196569;ILMN_1716563;ILMN_1771800;ILMN_1801939;ILMN_1736176;ILMN_1805828;ILMN_1669635;ILMN_1725612;ILMN_1673962;ILMN_1652394;ILMN_1707858;ILMN_1738681;ILMN_2126706;ILMN_1747911;ILMN_2179837;ILMN_1726815;ILMN_1658702;ILMN_1785756;ILMN_1706677;ILMN_1705907;ILMN_1652989;ILMN_1651936;ILMN_1712803;ILMN_2075334;ILMN_2066756;ILMN_2165369;ILMN_1660871;ILMN_2135984;ILMN_2061405;ILMN_1695706;ILMN_1690259;ILMN_1748923;ILMN_1771903;ILMN_1768293;ILMN_1692121;ILMN_1670033;ILMN_1749930;ILMN_1727361;ILMN_1706784;ILMN_1776845;ILMN_2135991;ILMN_1688666;ILMN_1652998;ILMN_1707257;ILMN_1666179
Post NMDA receptor activation events ,0.30826348808170745,2.0614618308457793,0.4547325102880658,0.523317236781873,85,78,ILMN_1786834;ILMN_1775759;ILMN_1702636;ILMN_1721868;ILMN_1806294;ILMN_1674390;ILMN_1742167;ILMN_2359601;ILMN_1778242;ILMN_1791726;ILMN_2148819;ILMN_1682459;ILMN_1706677;ILMN_1680874;ILMN_1676215;ILMN_1908923;ILMN_1784300;ILMN_1737252;ILMN_1783889;ILMN_1797531;ILMN_2321301;ILMN_1659086;ILMN_1683415;ILMN_1778253;ILMN_1705686;ILMN_1716754;ILMN_2277077;ILMN_1733155;ILMN_1702501;ILMN_2315208;ILMN_1779386;ILMN_1701958;ILMN_1793659;ILMN_1666445;ILMN_1675984;ILMN_1710280;ILMN_1754440;ILMN_1753377;ILMN_2382758;ILMN_1654422;ILMN_1786195;ILMN_1808368;ILMN_1767168;ILMN_1810593;ILMN_1684850;ILMN_2359789;ILMN_1653728;ILMN_1895745;ILMN_1771523;ILMN_2203299;ILMN_2251452;ILMN_2227790;ILMN_1743021;ILMN_1751984;ILMN_1780769;ILMN_1677635;ILMN_1807968;ILMN_1728071;ILMN_1740655;ILMN_2140990;ILMN_1699798;ILMN_2038775;ILMN_1668778;ILMN_2215640;ILMN_2178994;ILMN_1681888;ILMN_1768595;ILMN_1811515;ILMN_1679482;ILMN_1670385;ILMN_1652464;ILMN_1667260;ILMN_1786021;ILMN_1742073;ILMN_1810554;ILMN_1660372;ILMN_1793522;ILMN_2310814,ILMN_1786834;ILMN_1775759;ILMN_1702636;ILMN_1721868;ILMN_1806294;ILMN_1674390;ILMN_1742167;ILMN_2359601;ILMN_1778242;ILMN_1791726;ILMN_2148819;ILMN_1682459;ILMN_1706677;ILMN_1680874;ILMN_1676215;ILMN_1908923;ILMN_1784300;ILMN_1737252
Estrogen-dependent nuclear events downstream of ESR-membrane signaling ,0.3785111595145322,2.064091190984484,0.4697286012526096,0.5233760063191194,24,22,ILMN_1805175;ILMN_1815313;ILMN_1696521;ILMN_1676305;ILMN_2121408;ILMN_1706677;ILMN_1803398;ILMN_1654289;ILMN_2081070;ILMN_2325610;ILMN_1681703;ILMN_2196347;ILMN_1748661;ILMN_2382758;ILMN_1669523;ILMN_1657248;ILMN_1743347;ILMN_1690733;ILMN_1688480;ILMN_1667260;ILMN_1801119;ILMN_1859946,ILMN_1805175;ILMN_1815313;ILMN_1696521;ILMN_1676305;ILMN_2121408;ILMN_1706677;ILMN_1803398;ILMN_1654289
Signaling by FGFR4 ,0.3698303517238805,2.0603108568627353,0.33904761904761904,0.5234188646357726,41,40,ILMN_1775759;ILMN_2089329;ILMN_2410713;ILMN_2382906;ILMN_1767135;ILMN_1706677;ILMN_1742521;ILMN_1778236;ILMN_1731688;ILMN_1778253;ILMN_1797030;ILMN_2181968;ILMN_1696488;ILMN_2048326;ILMN_1781390;ILMN_1782977;ILMN_1725738;ILMN_1701967;ILMN_1812517;ILMN_1666910;ILMN_1810467;ILMN_1785564;ILMN_1760909;ILMN_1705396;ILMN_2105919;ILMN_2331501;ILMN_1699735;ILMN_1689057;ILMN_1703222;ILMN_1764605;ILMN_1892050;ILMN_2153061;ILMN_2191428;ILMN_1728071;ILMN_1652472;ILMN_1712659;ILMN_1699798;ILMN_1772605;ILMN_1667260;ILMN_1722858,ILMN_1775759;ILMN_2089329;ILMN_2410713;ILMN_2382906;ILMN_1767135;ILMN_1706677;ILMN_1742521;ILMN_1778236;ILMN_1731688
Signaling by TGF-beta Receptor Complex in Cancer ,0.5496535771371025,2.0607812546602253,0.4263565891472868,0.5234861295719041,7,7,ILMN_2384241;ILMN_1682738;ILMN_2129668;ILMN_1745927;ILMN_2381994;ILMN_1751036;ILMN_1741477,ILMN_2384241;ILMN_1682738
Processing of DNA double-strand break ends ,0.3239209937047783,2.0645040915212474,0.29389312977099236,0.5235256382806583,108,93,ILMN_1786125;ILMN_1709484;ILMN_1664630;ILMN_1770515;ILMN_1793651;ILMN_1658702;ILMN_2157099;ILMN_1785756;ILMN_1724489;ILMN_1784860;ILMN_1847965;ILMN_1735093;ILMN_2075334;ILMN_2165369;ILMN_2351916;ILMN_1813475;ILMN_1684183;ILMN_1738150;ILMN_2396813;ILMN_1814122;ILMN_1670033;ILMN_1761939;ILMN_1688666;ILMN_1652998;ILMN_2363489;ILMN_1684929;ILMN_1732336;ILMN_1672178;ILMN_1681542;ILMN_1723111;ILMN_1691188;ILMN_1665559;ILMN_2048326;ILMN_1779373;ILMN_1716195;ILMN_1691165;ILMN_1750180;ILMN_2053992;ILMN_2296335;ILMN_2379835;ILMN_2224990;ILMN_1737635;ILMN_1751120;ILMN_1654677;ILMN_1782977;ILMN_1753582;ILMN_1654246;ILMN_1790537;ILMN_2277201;ILMN_1708789;ILMN_1736820;ILMN_2060891;ILMN_1713630;ILMN_1760757;ILMN_1775925;ILMN_1808907;ILMN_1739101;ILMN_1689241;ILMN_1748290;ILMN_1687947;ILMN_1739318;ILMN_1707173;ILMN_2331501;ILMN_2108779;ILMN_1676580;ILMN_2119320;ILMN_1699709;ILMN_1813314;ILMN_1782329;ILMN_1664682;ILMN_1680937;ILMN_1725529;ILMN_1716895;ILMN_1764986;ILMN_2136615;ILMN_2074258;ILMN_2191428;ILMN_1658636;ILMN_2105923;ILMN_1802905;ILMN_1713436;ILMN_1759789;ILMN_2358041;ILMN_1795719;ILMN_1697546;ILMN_1679881;ILMN_1700487;ILMN_2151488;ILMN_1758623;ILMN_1732071;ILMN_2115340;ILMN_1653896;ILMN_1664440,ILMN_1786125;ILMN_1709484;ILMN_1664630;ILMN_1770515;ILMN_1793651;ILMN_1658702;ILMN_2157099;ILMN_1785756;ILMN_1724489;ILMN_1784860;ILMN_1847965;ILMN_1735093;ILMN_2075334;ILMN_2165369;ILMN_2351916;ILMN_1813475;ILMN_1684183;ILMN_1738150;ILMN_2396813;ILMN_1814122;ILMN_1670033;ILMN_1761939;ILMN_1688666;ILMN_1652998;ILMN_2363489;ILMN_1684929;ILMN_1732336;ILMN_1672178;ILMN_1681542;ILMN_1723111;ILMN_1691188
Phosphorylation of the APC/C ,0.4573563811987292,2.0617114190726173,0.2677595628415301,0.5235996864291473,18,18,ILMN_2301083;ILMN_1736176;ILMN_1659553;ILMN_1747911;ILMN_1712803;ILMN_1806778;ILMN_2210837;ILMN_1849514;ILMN_1726104;ILMN_1738955;ILMN_1723177;ILMN_1722102;ILMN_1787988;ILMN_2199284;ILMN_1813243;ILMN_2339796;ILMN_1799688;ILMN_1802973,ILMN_2301083;ILMN_1736176;ILMN_1659553;ILMN_1747911;ILMN_1712803;ILMN_1806778;ILMN_2210837;ILMN_1849514;ILMN_1726104;ILMN_1738955
Processing of SMDT1 ,0.4470501387300615,2.0593628108839543,0.41967871485943775,0.523809584066255,18,15,ILMN_1672759;ILMN_1696087;ILMN_2341467;ILMN_2339825;ILMN_1795007;ILMN_2066124;ILMN_1692651;ILMN_1663002;ILMN_1697096;ILMN_1773048;ILMN_1706859;ILMN_1764239;ILMN_1807540;ILMN_1728660;ILMN_1738346,ILMN_1672759;ILMN_1696087;ILMN_2341467;ILMN_2339825;ILMN_1795007;ILMN_2066124;ILMN_1692651;ILMN_1663002;ILMN_1697096
Synthesis of PIPs at the Golgi membrane ,-0.5563649302639846,-2.9012247064780876,0.09401709401709402,0.523832625146372,17,17,ILMN_1799024;ILMN_1738993;ILMN_2329483;ILMN_1750549;ILMN_2147471;ILMN_1811301;ILMN_1655177;ILMN_1654031;ILMN_1687896;ILMN_1742197;ILMN_2382121;ILMN_1765019;ILMN_1682938;ILMN_1715832;ILMN_1800889;ILMN_2330948;ILMN_1666597,ILMN_1682938;ILMN_1715832;ILMN_1800889;ILMN_2330948;ILMN_1666597
Vitamins B6 activation to pyridoxal phosphate ,0.7023626565029735,2.058026630147697,0.47808764940239046,0.5246196749953771,2,2,ILMN_1764503;ILMN_1767113,ILMN_1764503;ILMN_1767113
IkBA variant leads to EDA-ID ,-0.7113993936862888,-2.8854606492614554,0.13948497854077252,0.524942825412238,6,6,ILMN_1707308;ILMN_1773154;ILMN_1705266;ILMN_1677041;ILMN_1714965;ILMN_1727142,ILMN_1714965;ILMN_1727142
"Inactivation, recovery and regulation of the phototransduction cascade ",0.38437651944866097,2.0566159096186847,0.384765625,0.5249664146216279,33,29,ILMN_1771800;ILMN_2062620;ILMN_1785795;ILMN_1733421;ILMN_1786353;ILMN_1778242;ILMN_2091100;ILMN_1746494;ILMN_1760320;ILMN_1750901;ILMN_1675172;ILMN_1718299;ILMN_2195319;ILMN_1767827;ILMN_1738099;ILMN_1670420;ILMN_1723686;ILMN_2389984;ILMN_2216438;ILMN_1736453;ILMN_1712348;ILMN_1795842;ILMN_1787360;ILMN_1762678;ILMN_1758619;ILMN_1652017;ILMN_2405400;ILMN_1728517;ILMN_1655974,ILMN_1771800;ILMN_2062620;ILMN_1785795;ILMN_1733421;ILMN_1786353;ILMN_1778242;ILMN_2091100;ILMN_1746494;ILMN_1760320;ILMN_1750901;ILMN_1675172;ILMN_1718299
Nonsense-Mediated Decay (NMD) ,0.30886650738902505,2.055521535599598,0.32038834951456313,0.5250217456052011,131,114,ILMN_1774823;ILMN_2383693;ILMN_1800573;ILMN_2413278;ILMN_1737517;ILMN_2136133;ILMN_1673509;ILMN_2112811;ILMN_1798163;ILMN_2215656;ILMN_1667043;ILMN_1768470;ILMN_1754303;ILMN_2290808;ILMN_1775243;ILMN_2412564;ILMN_2141452;ILMN_1701596;ILMN_1784717;ILMN_1760714;ILMN_1782621;ILMN_1713086;ILMN_1694367;ILMN_1664614;ILMN_1764721;ILMN_1807533;ILMN_2191331;ILMN_1686954;ILMN_1707810;ILMN_2207539;ILMN_2087080;ILMN_1741944;ILMN_2189933;ILMN_2411723;ILMN_1695261;ILMN_1752285;ILMN_1694742;ILMN_1737709;ILMN_1755115;ILMN_1730101;ILMN_1755733;ILMN_2048326;ILMN_2343775;ILMN_1737015;ILMN_2070072;ILMN_1651850;ILMN_1746516;ILMN_1740749;ILMN_2408415;ILMN_1713369;ILMN_1783142;ILMN_2051519;ILMN_1775175;ILMN_1797764;ILMN_2038772;ILMN_1658283;ILMN_1663415;ILMN_1676058;ILMN_1782977;ILMN_1673638;ILMN_2255310;ILMN_1720438;ILMN_1701832;ILMN_1808939;ILMN_1737074;ILMN_2402090;ILMN_1707598;ILMN_2222992;ILMN_1810467;ILMN_1781870;ILMN_1756360;ILMN_1712413;ILMN_2400143;ILMN_1695585;ILMN_1653469;ILMN_1754195;ILMN_1683597;ILMN_1753534;ILMN_1712155;ILMN_2191634;ILMN_1731546;ILMN_1762747;ILMN_1685088;ILMN_1665004;ILMN_1672446;ILMN_1684258;ILMN_1695280;ILMN_1772459;ILMN_2331890;ILMN_2079386;ILMN_2230624;ILMN_2319994;ILMN_1656625;ILMN_1737005;ILMN_2147306;ILMN_1656662;ILMN_1666635;ILMN_1777528;ILMN_2247594;ILMN_2154566;ILMN_1809285;ILMN_1786242;ILMN_1656807;ILMN_1705515;ILMN_2126239;ILMN_1801383;ILMN_2219134;ILMN_1712678;ILMN_2166831;ILMN_1696839;ILMN_1691843;ILMN_1706553;ILMN_1788961;ILMN_1722858,ILMN_1774823;ILMN_2383693;ILMN_1800573;ILMN_2413278;ILMN_1737517;ILMN_2136133;ILMN_1673509;ILMN_2112811;ILMN_1798163;ILMN_2215656;ILMN_1667043;ILMN_1768470;ILMN_1754303;ILMN_2290808;ILMN_1775243;ILMN_2412564;ILMN_2141452;ILMN_1701596;ILMN_1784717;ILMN_1760714;ILMN_1782621;ILMN_1713086;ILMN_1694367;ILMN_1664614;ILMN_1764721;ILMN_1807533;ILMN_2191331;ILMN_1686954;ILMN_1707810;ILMN_2207539;ILMN_2087080;ILMN_1741944;ILMN_2189933;ILMN_2411723
Activation of Na-permeable kainate receptors ,0.7521208147206555,2.0568240440125134,0.48367346938775513,0.5252780405833722,1,1,ILMN_1773114,ILMN_1773114
FGFR4 ligand binding and activation ,0.45147570531781955,2.054633181453407,0.3956692913385827,0.5254177706054702,13,13,ILMN_2410713;ILMN_1731688;ILMN_1797030;ILMN_1696488;ILMN_1781390;ILMN_1812517;ILMN_1785564;ILMN_1760909;ILMN_2105919;ILMN_1699735;ILMN_1764605;ILMN_1892050;ILMN_2153061,ILMN_2410713;ILMN_1731688;ILMN_1797030;ILMN_1696488
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) ,0.30886650738902505,2.055555109292725,0.28901734104046245,0.5255077819472906,131,114,ILMN_1774823;ILMN_2383693;ILMN_1800573;ILMN_2413278;ILMN_1737517;ILMN_2136133;ILMN_1673509;ILMN_2112811;ILMN_1798163;ILMN_2215656;ILMN_1667043;ILMN_1768470;ILMN_1754303;ILMN_2290808;ILMN_1775243;ILMN_2412564;ILMN_2141452;ILMN_1701596;ILMN_1784717;ILMN_1760714;ILMN_1782621;ILMN_1713086;ILMN_1694367;ILMN_1664614;ILMN_1764721;ILMN_1807533;ILMN_2191331;ILMN_1686954;ILMN_1707810;ILMN_2207539;ILMN_2087080;ILMN_1741944;ILMN_2189933;ILMN_2411723;ILMN_1695261;ILMN_1752285;ILMN_1694742;ILMN_1737709;ILMN_1755115;ILMN_1730101;ILMN_1755733;ILMN_2048326;ILMN_2343775;ILMN_1737015;ILMN_2070072;ILMN_1651850;ILMN_1746516;ILMN_1740749;ILMN_2408415;ILMN_1713369;ILMN_1783142;ILMN_2051519;ILMN_1775175;ILMN_1797764;ILMN_2038772;ILMN_1658283;ILMN_1663415;ILMN_1676058;ILMN_1782977;ILMN_1673638;ILMN_2255310;ILMN_1720438;ILMN_1701832;ILMN_1808939;ILMN_1737074;ILMN_2402090;ILMN_1707598;ILMN_2222992;ILMN_1810467;ILMN_1781870;ILMN_1756360;ILMN_1712413;ILMN_2400143;ILMN_1695585;ILMN_1653469;ILMN_1754195;ILMN_1683597;ILMN_1753534;ILMN_1712155;ILMN_2191634;ILMN_1731546;ILMN_1762747;ILMN_1685088;ILMN_1665004;ILMN_1672446;ILMN_1684258;ILMN_1695280;ILMN_1772459;ILMN_2331890;ILMN_2079386;ILMN_2230624;ILMN_2319994;ILMN_1656625;ILMN_1737005;ILMN_2147306;ILMN_1656662;ILMN_1666635;ILMN_1777528;ILMN_2247594;ILMN_2154566;ILMN_1809285;ILMN_1786242;ILMN_1656807;ILMN_1705515;ILMN_2126239;ILMN_1801383;ILMN_2219134;ILMN_1712678;ILMN_2166831;ILMN_1696839;ILMN_1691843;ILMN_1706553;ILMN_1788961;ILMN_1722858,ILMN_1774823;ILMN_2383693;ILMN_1800573;ILMN_2413278;ILMN_1737517;ILMN_2136133;ILMN_1673509;ILMN_2112811;ILMN_1798163;ILMN_2215656;ILMN_1667043;ILMN_1768470;ILMN_1754303;ILMN_2290808;ILMN_1775243;ILMN_2412564;ILMN_2141452;ILMN_1701596;ILMN_1784717;ILMN_1760714;ILMN_1782621;ILMN_1713086;ILMN_1694367;ILMN_1664614;ILMN_1764721;ILMN_1807533;ILMN_2191331;ILMN_1686954;ILMN_1707810;ILMN_2207539;ILMN_2087080;ILMN_1741944;ILMN_2189933;ILMN_2411723
mRNA 3'-end processing ,0.35775039092680355,2.052392639244646,0.3187855787476281,0.5261288999776954,63,55,ILMN_1735679;ILMN_1747303;ILMN_1750518;ILMN_1762002;ILMN_1768930;ILMN_2393169;ILMN_2175075;ILMN_2362368;ILMN_1654545;ILMN_1798163;ILMN_2215656;ILMN_1696407;ILMN_1667043;ILMN_1696883;ILMN_2412564;ILMN_2087528;ILMN_1683786;ILMN_1737651;ILMN_1685845;ILMN_1680967;ILMN_1758339;ILMN_1779177;ILMN_1760683;ILMN_1768743;ILMN_2133146;ILMN_2135232;ILMN_1716086;ILMN_1759154;ILMN_1676058;ILMN_1657790;ILMN_1781870;ILMN_1783905;ILMN_1798354;ILMN_1659976;ILMN_1697670;ILMN_1721733;ILMN_2357260;ILMN_1802089;ILMN_1665004;ILMN_1685369;ILMN_1686626;ILMN_1795341;ILMN_1807515;ILMN_1777528;ILMN_1680494;ILMN_1653129;ILMN_1673185;ILMN_1712347;ILMN_1778836;ILMN_1802157;ILMN_1691843;ILMN_1761996;ILMN_1798602;ILMN_1679880;ILMN_1736234,ILMN_1735679;ILMN_1747303;ILMN_1750518;ILMN_1762002;ILMN_1768930;ILMN_2393169;ILMN_2175075;ILMN_2362368;ILMN_1654545;ILMN_1798163;ILMN_2215656;ILMN_1696407;ILMN_1667043;ILMN_1696883;ILMN_2412564;ILMN_2087528;ILMN_1683786;ILMN_1737651;ILMN_1685845;ILMN_1680967;ILMN_1758339;ILMN_1779177
Gap junction trafficking and regulation ,0.37473670871464326,2.052572674891403,0.292817679558011,0.5264688654456527,51,47,ILMN_1702636;ILMN_1764228;ILMN_1699598;ILMN_1742167;ILMN_1695420;ILMN_1791726;ILMN_1756779;ILMN_2148819;ILMN_1682459;ILMN_1723048;ILMN_1680874;ILMN_1801454;ILMN_1784300;ILMN_2339377;ILMN_1718671;ILMN_1674609;ILMN_1722753;ILMN_1778253;ILMN_1718268;ILMN_1671106;ILMN_1735365;ILMN_2038777;ILMN_1805200;ILMN_1687023;ILMN_1704961;ILMN_1654742;ILMN_1793659;ILMN_1769388;ILMN_1710280;ILMN_1686867;ILMN_1710161;ILMN_1731516;ILMN_1712396;ILMN_2200210;ILMN_1731525;ILMN_1780769;ILMN_1677635;ILMN_1799535;ILMN_2038775;ILMN_2215640;ILMN_1691499;ILMN_2178994;ILMN_1679482;ILMN_1670385;ILMN_1652464;ILMN_1727087;ILMN_1727080,ILMN_1702636;ILMN_1764228;ILMN_1699598;ILMN_1742167;ILMN_1695420;ILMN_1791726;ILMN_1756779;ILMN_2148819;ILMN_1682459;ILMN_1723048;ILMN_1680874;ILMN_1801454;ILMN_1784300;ILMN_2339377
Potassium Channels ,0.32872172335732786,2.0527298123590114,0.258364312267658,0.5268544469335353,107,97,ILMN_1673769;ILMN_1807925;ILMN_1671237;ILMN_1761903;ILMN_1735779;ILMN_1660718;ILMN_1652065;ILMN_1780334;ILMN_1709937;ILMN_1678841;ILMN_1693269;ILMN_2091100;ILMN_1790508;ILMN_1727466;ILMN_1668586;ILMN_1804357;ILMN_2366473;ILMN_1711092;ILMN_1701854;ILMN_1808272;ILMN_1760320;ILMN_1728107;ILMN_1704063;ILMN_2137312;ILMN_1718863;ILMN_1735062;ILMN_1668236;ILMN_2342762;ILMN_1805376;ILMN_1652003;ILMN_1768511;ILMN_1768483;ILMN_1687219;ILMN_1792125;ILMN_1872462;ILMN_2396903;ILMN_2067596;ILMN_1869243;ILMN_2377957;ILMN_1651900;ILMN_1770014;ILMN_1749996;ILMN_1790885;ILMN_1794282;ILMN_1801608;ILMN_1800179;ILMN_1669446;ILMN_2237601;ILMN_1790810;ILMN_2304577;ILMN_1681916;ILMN_1766103;ILMN_1715088;ILMN_2338809;ILMN_1788663;ILMN_1696189;ILMN_1727850;ILMN_1736303;ILMN_1687404;ILMN_1794200;ILMN_1748755;ILMN_1736045;ILMN_1727438;ILMN_1657440;ILMN_2357944;ILMN_1658928;ILMN_1775348;ILMN_1729963;ILMN_1659150;ILMN_1811380;ILMN_1755531;ILMN_1712197;ILMN_1717702;ILMN_1674488;ILMN_1745529;ILMN_2177928;ILMN_1659352;ILMN_1666656;ILMN_1747613;ILMN_1904931;ILMN_2115336;ILMN_1686791;ILMN_2409520;ILMN_1684945;ILMN_1806147;ILMN_1664919;ILMN_1677815;ILMN_1792186;ILMN_2299862;ILMN_1673380;ILMN_1861270;ILMN_2395375;ILMN_1699057;ILMN_2074773;ILMN_1787256;ILMN_1671392;ILMN_2175112,ILMN_1673769;ILMN_1807925;ILMN_1671237;ILMN_1761903;ILMN_1735779;ILMN_1660718;ILMN_1652065;ILMN_1780334;ILMN_1709937;ILMN_1678841;ILMN_1693269;ILMN_2091100;ILMN_1790508;ILMN_1727466;ILMN_1668586;ILMN_1804357;ILMN_2366473;ILMN_1711092;ILMN_1701854;ILMN_1808272;ILMN_1760320
Neurodegenerative Diseases ,0.41151562048638635,2.0503781433084614,0.4103585657370518,0.5270411643471168,22,21,ILMN_2338323;ILMN_1781824;ILMN_2366391;ILMN_2126706;ILMN_1733396;ILMN_2407619;ILMN_1766541;ILMN_1699809;ILMN_1655418;ILMN_2062271;ILMN_1792922;ILMN_1681703;ILMN_2404063;ILMN_1874012;ILMN_1767766;ILMN_1806023;ILMN_1738821;ILMN_1807535;ILMN_1781987;ILMN_1696749;ILMN_1716057,ILMN_2338323;ILMN_1781824;ILMN_2366391;ILMN_2126706;ILMN_1733396;ILMN_2407619;ILMN_1766541
Synthesis of UDP-N-acetyl-glucosamine ,0.5463300007877939,2.0492589449304237,0.416988416988417,0.5271247695131709,7,7,ILMN_1716547;ILMN_1780057;ILMN_1709674;ILMN_1686235;ILMN_2220184;ILMN_1695759;ILMN_1742461,ILMN_1716547;ILMN_1780057;ILMN_1709674
FOXO-mediated transcription of cell cycle genes ,0.45423768920991014,2.0497058102064,0.3408662900188324,0.5271776920104586,16,16,ILMN_1738816;ILMN_1687583;ILMN_1756999;ILMN_1775743;ILMN_1784602;ILMN_1682738;ILMN_1780516;ILMN_1694075;ILMN_1681703;ILMN_2196347;ILMN_2149946;ILMN_1779857;ILMN_1751036;ILMN_1741477;ILMN_1712095;ILMN_1879480,ILMN_1738816;ILMN_1687583;ILMN_1756999;ILMN_1775743;ILMN_1784602;ILMN_1682738;ILMN_1780516;ILMN_1694075
PKA-mediated phosphorylation of CREB ,0.4420814893376002,2.0506025488176007,0.3490566037735849,0.5273642319398874,20,19,ILMN_1786834;ILMN_1655935;ILMN_1674390;ILMN_1676893;ILMN_1778242;ILMN_2277077;ILMN_1810691;ILMN_1708588;ILMN_1754440;ILMN_2382758;ILMN_1786195;ILMN_1808368;ILMN_1684850;ILMN_2148944;ILMN_1771523;ILMN_1681888;ILMN_1742073;ILMN_2311674;ILMN_1654287,ILMN_1786834;ILMN_1655935;ILMN_1674390;ILMN_1676893;ILMN_1778242
