Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Ionotropic activity of kainate receptors ,0.5778375529957942,3.0344228409690706,0.1990521327014218,0.44351006461852877,9,9,ILMN_1788538;ILMN_1773114;ILMN_1778242;ILMN_1679595;ILMN_1768595;ILMN_1856009;ILMN_2396697;ILMN_1799073;ILMN_1811515,ILMN_1788538;ILMN_1773114;ILMN_1778242;ILMN_1679595;ILMN_1768595
Peptide hormone biosynthesis ,0.5531718973712357,3.036587586925057,0.18886198547215496,0.4437798790428565,13,11,ILMN_2403664;ILMN_1710859;ILMN_1734176;ILMN_1811767;ILMN_1685714;ILMN_2163790;ILMN_1719547;ILMN_2415393;ILMN_2153029;ILMN_1765986;ILMN_1756443,ILMN_2403664;ILMN_1710859;ILMN_1734176;ILMN_1811767;ILMN_1685714;ILMN_2163790;ILMN_1719547
TNFR1-induced NFkappaB signaling pathway ,-0.41694664347945487,-1.8318278114388888,0.272,0.445312618175121,36,28,ILMN_1702691;ILMN_1685005;ILMN_1698218;ILMN_1773505;ILMN_1793831;ILMN_1768194;ILMN_1707308;ILMN_1653940;ILMN_2287941;ILMN_2119535;ILMN_2406313;ILMN_2048326;ILMN_1782977;ILMN_1672331;ILMN_1728106;ILMN_1772817;ILMN_1810176;ILMN_1844132;ILMN_1758831;ILMN_1727142;ILMN_1736500;ILMN_2331501;ILMN_1748272;ILMN_2191428;ILMN_1651370;ILMN_1677041;ILMN_1691487;ILMN_1794780,ILMN_1727142;ILMN_1736500;ILMN_2331501;ILMN_1748272;ILMN_2191428;ILMN_1651370;ILMN_1677041;ILMN_1691487;ILMN_1794780
Sphingolipid de novo biosynthesis ,-0.3910709782735928,-1.8290521848225976,0.2512,0.4472129963679397,44,42,ILMN_2408683;ILMN_1676296;ILMN_1785891;ILMN_1679837;ILMN_2292123;ILMN_1799853;ILMN_2154053;ILMN_1773243;ILMN_1706376;ILMN_1703196;ILMN_2405190;ILMN_1698406;ILMN_1675523;ILMN_1728642;ILMN_1812552;ILMN_1685176;ILMN_1743142;ILMN_1729281;ILMN_2363880;ILMN_1706521;ILMN_2357134;ILMN_1763793;ILMN_1791531;ILMN_1662140;ILMN_1893679;ILMN_2208495;ILMN_2105177;ILMN_1768772;ILMN_1740505;ILMN_1761000;ILMN_1658649;ILMN_1699676;ILMN_1678459;ILMN_1667564;ILMN_1704290;ILMN_1753805;ILMN_1667430;ILMN_1767662;ILMN_1662174;ILMN_1761531;ILMN_1774708;ILMN_1726108,ILMN_1768772;ILMN_1740505;ILMN_1761000;ILMN_1658649;ILMN_1699676;ILMN_1678459;ILMN_1667564;ILMN_1704290;ILMN_1753805;ILMN_1667430;ILMN_1767662;ILMN_1662174;ILMN_1761531;ILMN_1774708;ILMN_1726108
Signaling by ERBB2 KD Mutants ,-0.44985136939257103,-1.8281782538612603,0.28253968253968254,0.4474514620865475,25,24,ILMN_2121408;ILMN_1737252;ILMN_1689057;ILMN_1701967;ILMN_2337880;ILMN_1696521;ILMN_1804662;ILMN_1668369;ILMN_1705396;ILMN_1767135;ILMN_1657248;ILMN_1775759;ILMN_1666910;ILMN_1717902;ILMN_1653728;ILMN_1774945;ILMN_2081070;ILMN_1742521;ILMN_1690733;ILMN_2352401;ILMN_1699798;ILMN_2382906;ILMN_1728071;ILMN_2373515,ILMN_2081070;ILMN_1742521;ILMN_1690733;ILMN_2352401;ILMN_1699798;ILMN_2382906;ILMN_1728071;ILMN_2373515
Linoleic acid (LA) metabolism ,-0.5195126983099752,-1.8272277179326122,0.4495575221238938,0.4477866492651231,7,7,ILMN_1684585;ILMN_1670134;ILMN_1692123;ILMN_1716843;ILMN_1798123;ILMN_1772189;ILMN_2075065,ILMN_1716843;ILMN_1798123;ILMN_1772189;ILMN_2075065
Sema4D in semaphorin signaling ,0.4203113603559829,3.023837676606804,0.24671916010498687,0.44826145761987735,24,23,ILMN_2368834;ILMN_1810712;ILMN_1675062;ILMN_1815154;ILMN_1780825;ILMN_2087702;ILMN_1733221;ILMN_1808768;ILMN_1659099;ILMN_1687362;ILMN_1698649;ILMN_1715175;ILMN_1673305;ILMN_2359789;ILMN_1802205;ILMN_1717902;ILMN_1654016;ILMN_1742330;ILMN_2270443;ILMN_1651838;ILMN_1656546;ILMN_2326071;ILMN_1804461,ILMN_2368834;ILMN_1810712;ILMN_1675062;ILMN_1815154;ILMN_1780825;ILMN_2087702;ILMN_1733221;ILMN_1808768;ILMN_1659099
SLIT2:ROBO1 increases RHOA activity ,0.8079889445998545,3.018322970577753,0.14027149321266968,0.4484748454253613,3,3,ILMN_1676449;ILMN_1672547;ILMN_1666468,ILMN_1676449
SMAC (DIABLO) binds to IAPs  ,-0.5703380323263927,-1.8257054900928025,0.48741007194244607,0.4486214626632166,7,5,ILMN_1718070;ILMN_1659463;ILMN_1730332;ILMN_2310589;ILMN_2388155,ILMN_2310589;ILMN_2388155
Loss of Function of TGFBR1 in Cancer ,0.6971133124175244,3.0241115379461854,0.1927437641723356,0.44900913037943263,6,6,ILMN_2384241;ILMN_1682738;ILMN_2381994;ILMN_2129668;ILMN_1751036;ILMN_1745927,ILMN_2384241;ILMN_1682738
Biosynthesis of aspirin-triggered D-series resolvins ,0.8373084193679947,3.018764526936696,0.11159737417943107,0.44910161937134796,3,3,ILMN_1690342;ILMN_1680996;ILMN_2378952,ILMN_1690342;ILMN_1680996
Phospholipase C-mediated cascade; FGFR2 ,0.4585263231720965,3.019872457140134,0.24681933842239187,0.4491790854331805,17,17,ILMN_2105919;ILMN_1785564;ILMN_2110110;ILMN_1781390;ILMN_1677456;ILMN_1764605;ILMN_1713823;ILMN_1699735;ILMN_2095633;ILMN_2153061;ILMN_1696488;ILMN_1723227;ILMN_1812517;ILMN_1740871;ILMN_1892050;ILMN_1797030;ILMN_2382906,ILMN_2105919;ILMN_1785564;ILMN_2110110;ILMN_1781390;ILMN_1677456
Pyrimidine catabolism ,0.5558569922372504,3.0244457977270387,0.17136150234741784,0.44972031345277785,11,11,ILMN_1795715;ILMN_1697220;ILMN_1749324;ILMN_1798256;ILMN_1678690;ILMN_1815796;ILMN_1806432;ILMN_1783963;ILMN_2109708;ILMN_2352121;ILMN_1675617,ILMN_1795715;ILMN_1697220;ILMN_1749324
Circadian Clock ,0.29210995319365207,3.02001645216744,0.4161676646706587,0.4499996150734744,69,68,ILMN_1742544;ILMN_1796180;ILMN_2389347;ILMN_1862909;ILMN_1762972;ILMN_1726809;ILMN_1738095;ILMN_1683133;ILMN_1744381;ILMN_1772455;ILMN_1653125;ILMN_1687315;ILMN_1715555;ILMN_1717639;ILMN_2309180;ILMN_1750062;ILMN_1753111;ILMN_2071405;ILMN_2335198;ILMN_1701855;ILMN_1700488;ILMN_1731476;ILMN_1763228;ILMN_1707312;ILMN_1768534;ILMN_1711766;ILMN_1744665;ILMN_1718629;ILMN_1798064;ILMN_1760593;ILMN_1744795;ILMN_2382758;ILMN_2048326;ILMN_1808913;ILMN_2186369;ILMN_1748271;ILMN_1811443;ILMN_1708249;ILMN_1709042;ILMN_1745318;ILMN_1782977;ILMN_1689438;ILMN_2405023;ILMN_1692123;ILMN_2379788;ILMN_1682399;ILMN_1739083;ILMN_2060770;ILMN_1710052;ILMN_1699843;ILMN_1689378;ILMN_1798657;ILMN_1680134;ILMN_1787509;ILMN_1765558;ILMN_2331501;ILMN_1749629;ILMN_2191428;ILMN_1769040;ILMN_2328986;ILMN_1740559;ILMN_1724410;ILMN_1651506;ILMN_2377980;ILMN_1721729;ILMN_1695797;ILMN_1657771;ILMN_1720708,ILMN_1742544;ILMN_1796180;ILMN_2389347;ILMN_1862909;ILMN_1762972;ILMN_1726809;ILMN_1738095;ILMN_1683133;ILMN_1744381;ILMN_1772455;ILMN_1653125;ILMN_1687315;ILMN_1715555;ILMN_1717639;ILMN_2309180;ILMN_1750062;ILMN_1753111;ILMN_2071405;ILMN_2335198;ILMN_1701855
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol ,0.4538177490081673,3.011486133895806,0.16786570743405277,0.45243373681336513,24,22,ILMN_1667692;ILMN_1687757;ILMN_2412336;ILMN_1694776;ILMN_1687315;ILMN_1673795;ILMN_2335198;ILMN_1668880;ILMN_1704985;ILMN_1700831;ILMN_1692661;ILMN_1701661;ILMN_1771308;ILMN_1669802;ILMN_2232066;ILMN_1749575;ILMN_1685703;ILMN_1759670;ILMN_1725366;ILMN_1653042;ILMN_1769040;ILMN_1679600,ILMN_1667692;ILMN_1687757;ILMN_2412336;ILMN_1694776;ILMN_1687315;ILMN_1673795
Nuclear signaling by ERBB4 ,0.36871772500820943,3.0097112859833697,0.3076923076923077,0.45290667912448523,32,30,ILMN_1803825;ILMN_1756541;ILMN_1796734;ILMN_2121408;ILMN_1753547;ILMN_1737252;ILMN_1767816;ILMN_1740938;ILMN_1709479;ILMN_1697176;ILMN_2337880;ILMN_1678535;ILMN_1711579;ILMN_2047511;ILMN_1804662;ILMN_2415776;ILMN_1809193;ILMN_1708714;ILMN_1657248;ILMN_2186369;ILMN_1811014;ILMN_1653728;ILMN_1774945;ILMN_2081070;ILMN_1765779;ILMN_1778253;ILMN_1735180;ILMN_1669718;ILMN_1714417;ILMN_1658472,ILMN_1803825;ILMN_1756541;ILMN_1796734;ILMN_2121408;ILMN_1753547;ILMN_1737252;ILMN_1767816;ILMN_1740938;ILMN_1709479;ILMN_1697176
Netrin mediated repulsion signals ,-0.5361121808534076,-1.816422785050245,0.4660714285714286,0.45652778662564625,7,6,ILMN_1712913;ILMN_1665748;ILMN_1703826;ILMN_2176502;ILMN_1778236;ILMN_1778253,ILMN_2176502;ILMN_1778236;ILMN_1778253
C-type lectin receptors (CLRs) ,-0.3639808377237638,-1.8140107521819457,0.05923836389280677,0.4570874331924238,164,140,ILMN_1786823;ILMN_1802669;ILMN_1676372;ILMN_1704797;ILMN_1789505;ILMN_1815719;ILMN_2399363;ILMN_1714965;ILMN_1683026;ILMN_1670970;ILMN_2059549;ILMN_1781155;ILMN_1778242;ILMN_2123743;ILMN_1781207;ILMN_1810978;ILMN_1775501;ILMN_1700610;ILMN_2376108;ILMN_1700978;ILMN_1732767;ILMN_1798931;ILMN_1767006;ILMN_1771523;ILMN_1665457;ILMN_2360028;ILMN_1651568;ILMN_1716446;ILMN_1673757;ILMN_1736103;ILMN_1724070;ILMN_1710186;ILMN_1776173;ILMN_1657515;ILMN_1793651;ILMN_2160476;ILMN_2212763;ILMN_1711766;ILMN_1744665;ILMN_2400206;ILMN_1797406;ILMN_1683416;ILMN_1697691;ILMN_1707308;ILMN_1806017;ILMN_1811258;ILMN_2394571;ILMN_1747195;ILMN_2387791;ILMN_2392143;ILMN_2247868;ILMN_1773154;ILMN_1661083;ILMN_1779633;ILMN_1712532;ILMN_2246555;ILMN_1659103;ILMN_1721659;ILMN_1771664;ILMN_1660658;ILMN_2096759;ILMN_2048326;ILMN_1670001;ILMN_2324157;ILMN_1720926;ILMN_1721978;ILMN_1691428;ILMN_1775759;ILMN_1782977;ILMN_2291010;ILMN_1770412;ILMN_1743358;ILMN_1672331;ILMN_1689438;ILMN_1699503;ILMN_1724375;ILMN_1712687;ILMN_1767365;ILMN_1786612;ILMN_1787988;ILMN_1808979;ILMN_1772817;ILMN_1810176;ILMN_1808368;ILMN_1786195;ILMN_1709611;ILMN_2058512;ILMN_1729663;ILMN_1701962;ILMN_1748303;ILMN_1796962;ILMN_2387553;ILMN_2383435;ILMN_1693983;ILMN_1742962;ILMN_1682098;ILMN_1801105;ILMN_1704094;ILMN_1653278;ILMN_1727142;ILMN_1793537;ILMN_1701331;ILMN_1705266;ILMN_2331501;ILMN_2395389;ILMN_1748272;ILMN_1778253;ILMN_1749629;ILMN_1699798;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1813489;ILMN_1768784;ILMN_2371911;ILMN_1810554;ILMN_1733256;ILMN_1780189;ILMN_1677041;ILMN_2346573;ILMN_1698766;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1815500;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_2125346;ILMN_1713006;ILMN_1744649;ILMN_1800952;ILMN_1728071;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130,ILMN_1729663;ILMN_1701962;ILMN_1748303;ILMN_1796962;ILMN_2387553;ILMN_2383435;ILMN_1693983;ILMN_1742962;ILMN_1682098;ILMN_1801105;ILMN_1704094;ILMN_1653278;ILMN_1727142;ILMN_1793537;ILMN_1701331;ILMN_1705266;ILMN_2331501;ILMN_2395389;ILMN_1748272;ILMN_1778253;ILMN_1749629;ILMN_1699798;ILMN_1666409;ILMN_1814156;ILMN_2191428;ILMN_1704404;ILMN_1759952;ILMN_1813489;ILMN_1768784;ILMN_2371911;ILMN_1810554;ILMN_1733256;ILMN_1780189;ILMN_1677041;ILMN_2346573;ILMN_1698766;ILMN_1702837;ILMN_1809010;ILMN_1789176;ILMN_1815500;ILMN_1764794;ILMN_1763540;ILMN_1737396;ILMN_2125346;ILMN_1713006;ILMN_1744649;ILMN_1800952;ILMN_1728071;ILMN_1712432;ILMN_1796430;ILMN_1748651;ILMN_1737862;ILMN_2344130
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants ,-0.37564420487139133,-1.8150086726069334,0.2296875,0.457294248291439,60,54,ILMN_1743373;ILMN_1691376;ILMN_1788203;ILMN_1754279;ILMN_1708537;ILMN_2385178;ILMN_1767816;ILMN_1654324;ILMN_1765729;ILMN_1698419;ILMN_1772455;ILMN_1680618;ILMN_1810856;ILMN_1764396;ILMN_1690174;ILMN_1794742;ILMN_1729161;ILMN_1803563;ILMN_2102787;ILMN_1711766;ILMN_1744665;ILMN_1718946;ILMN_1794485;ILMN_1809193;ILMN_1682034;ILMN_1744795;ILMN_1680856;ILMN_1710284;ILMN_2399523;ILMN_2048326;ILMN_2186369;ILMN_1733802;ILMN_1782977;ILMN_2409395;ILMN_1666670;ILMN_1688413;ILMN_1727458;ILMN_1798657;ILMN_1798546;ILMN_2331501;ILMN_1765779;ILMN_1782247;ILMN_1788832;ILMN_1749629;ILMN_1803060;ILMN_2191428;ILMN_1651544;ILMN_1777913;ILMN_1684690;ILMN_1767747;ILMN_1735180;ILMN_1669718;ILMN_1714417;ILMN_1658472,ILMN_1688413;ILMN_1727458;ILMN_1798657;ILMN_1798546;ILMN_2331501;ILMN_1765779;ILMN_1782247;ILMN_1788832;ILMN_1749629;ILMN_1803060;ILMN_2191428;ILMN_1651544;ILMN_1777913;ILMN_1684690;ILMN_1767747;ILMN_1735180;ILMN_1669718;ILMN_1714417;ILMN_1658472
